t_ms,v_bat_v,v_bus_v,v_ads_v,vsh_mv,i_a,mode,t_c,time_s,dt_s,p_w,ah_accum_chg,wh_accum_chg,soc_gt_chg,soc_est_chg,phase_chg,t_rem_true_min,i_mean_60s,t_rem_min_chg_raw,t_rem_min_chg
4941572,3.5559200000000004,3.7082,3.5565,49.2027,0.49142,CHG,29.21722,4941.572,2.6710000000002765,1.747449992,0.6615155893930554,2.239479190296673,0.186343267992637,0.2004592695130471,CHG,411.7531333333333,0.493148,412.1892179674742,412.1892179674742
4944243,3.55664,3.717,3.5584,49.0821,0.4913,CHG,29.24778,4944.243,2.6710000000002765,1.747376744,0.661880106698611,2.2407756471263043,0.1864459493913012,0.2005697293026093,CHG,411.7086166666666,0.4930993333333333,412.1444983678454,412.1444983678454
4946914,3.5556399999999995,3.6978,3.5563,49.1172,0.49144,CHG,29.26816,4946.914,2.670999999999367,1.747382528,0.6622447278763888,2.242072108770858,0.1865486600498797,0.2006802205686026,CHG,411.6641,0.4930523333333333,412.0997792729226,412.0997792729226
4949585,3.5552,3.7032,3.5638,49.1397,0.49142,CHG,29.26234,4949.585,2.6710000000002765,1.7470950120000002,0.6626093342152777,2.2433683572268754,0.1866513665284703,0.2007907073379629,CHG,411.6195833333333,0.4930056666666667,412.05506249806456,412.05506249806456
4952256,3.55518,3.6986,3.5539,49.2079,0.49134,CHG,29.25884,4952.256,2.6710000000002765,1.7468004359999998,0.662973881198611,2.2446643873710825,0.1867540562871101,0.2009011761207912,CHG,411.5750666666666,0.49296033333333333,412.010348303248,412.010348303248
4954928,3.55708,3.6977,3.5445,49.1958,0.4911,CHG,29.3118,4954.928,2.6719999999995707,1.746878718,0.6633383865319442,2.245960962002176,0.186856734313302,0.2010116322824073,CHG,411.5305333333333,0.49291266666666667,411.9656367586781,411.9656367586781
4957599,3.55712,3.7116,3.5607,49.0485,0.4910199999999999,CHG,29.277800000000003,4957.599,2.6710000000002765,1.7466134099999997,0.6637026960930553,2.247256854828196,0.186959357192138,0.2011220291191076,CHG,411.4860166666666,0.4928666666666667,411.92092805611736,411.92092805611736
4960270,3.5594200000000003,3.7108,3.5655,48.9926,0.4904799999999999,CHG,29.230400000000003,4960.27,2.6710000000002765,1.745821476,0.6640666050041666,2.248552159484583,0.1870618672113052,0.2012323045467171,CHG,411.4415,0.49281299999999995,411.8762251389288,411.8762251389288
4962941,3.5605400000000005,3.7127,3.5672,49.0981,0.4899799999999999,CHG,29.23578,4962.941,2.670999999999367,1.744593704,0.6644301429430554,2.2498465508575145,0.187164272730779,0.2013424675585016,CHG,411.3969833333333,0.492755,411.83152904851295,411.83152904851295
4965612,3.56132,3.717,3.5597,48.9369,0.48994,CHG,29.24928,4965.612,2.6710000000002765,1.74483368,0.6647936512041664,2.2511411200979747,0.1872666698902775,0.2014526215770201,CHG,411.3524666666666,0.49269733333333326,411.78684376156446,411.78684376156446
4968283,3.56136,3.7068,3.5574,48.9417,0.4897,CHG,29.19124,4968.283,2.6710000000002765,1.7439984199999998,0.665156981398611,2.252435069719261,0.1873690168899231,0.2015627216359427,CHG,411.30795,0.492636,411.74217059912763,411.74217059912763
4970954,3.56072,3.7139,3.5593,49.0289,0.48918,CHG,29.1936,4970.954,2.670999999999367,1.741833668,0.6655199257819442,2.253727413043884,0.1874712552098876,0.2016727047824073,CHG,411.2634333333333,0.4925689999999999,411.6975118316056,411.6975118316056
4973625,3.5601600000000007,3.725,3.5643,48.872,0.48932,CHG,29.2272,4973.625,2.6710000000002765,1.742057962,0.6658829740374999,2.2550199229213828,0.1875735227897663,0.2017827194053029,CHG,411.2189166666666,0.4925053333333333,411.65286475557684,411.65286475557684
4976296,3.56084,3.7039,3.5569,48.8353,0.48944,CHG,29.24548,4976.296,2.6710000000002765,1.74281805,0.6662461113263888,2.25631299670515,0.1876758154495714,0.2018927610079966,CHG,411.1744,0.49244366666666667,411.6082286782122,411.6082286782122
4978967,3.55994,3.7117,3.56,49.0274,0.48948,CHG,29.21,4978.967,2.670999999999367,1.742519226,0.6666092782930553,2.257605849316465,0.1877781164693519,0.2020028116039561,CHG,411.1298833333333,0.49237800000000004,411.56360039517625,411.56360039517625
4981638,3.55972,3.7085,3.5636,49.0252,0.49006,CHG,29.27638,4981.638,2.6710000000002765,1.744476976,0.6669728755874997,2.2589001538774447,0.1878805387087767,0.2021129926022726,CHG,411.0853666666666,0.49231933333333333,411.5189780011887,411.5189780011887
4984309,3.56038,3.7131,3.5656,49.0407,0.49054,CHG,29.32472,4984.309,2.6710000000002765,1.746509062,0.6673368290152776,2.260195966382636,0.1879830612679071,0.202223281519781,CHG,411.04085,0.49226499999999995,411.47436011059136,411.47436011059136
4986981,3.55966,3.7185,3.5592,49.1695,0.4906,CHG,29.34372,4986.981,2.6719999999995707,1.746369604,0.6677009632374998,2.261492160408112,0.1880856347552819,0.2023336252234848,CHG,410.9963166666666,0.4922106666666667,411.4297453218053,411.4297453218053
4989652,3.561,3.7118,3.5548,49.0775,0.49032,CHG,29.3276,4989.652,2.6710000000002765,1.746027304,0.6680647534374998,2.262787617310312,0.1881881113345473,0.2024438646780302,CHG,410.9518,0.492147,411.38513529622026,411.38513529622026
4992324,3.56292,3.7129,3.5506,49.0303,0.49008,CHG,29.3897,4992.324,2.6719999999995707,1.746112432,0.6684285017041665,2.264083623284584,0.1882905761015522,0.2025540914255049,CHG,410.90726666666666,0.49207933333333326,411.3405329812461,411.3405329812461
4994995,3.5624,3.7197,3.565,48.8622,0.48952,CHG,29.40828,4994.995,2.6710000000002765,1.7438642080000002,0.668791698348611,2.265377475010752,0.1883928854813083,0.2026641510147306,CHG,410.86275,0.4920006666666667,411.29593975965554,411.29593975965554
4997666,3.56276,3.712,3.5697,48.9243,0.4892999999999999,CHG,29.38114,4997.666,2.6710000000002765,1.743256802,0.6691547317652776,2.2666708759463154,0.1884951488811992,0.2027741611409932,CHG,410.8182333333333,0.491919,411.2513557180523,411.2513557180523
5000337,3.56344,3.7148,3.5569,48.8825,0.48918,CHG,29.3675,5000.337,2.6710000000002765,1.743163114,0.6695176761486109,2.267964206479661,0.1885973872011638,0.2028841442874578,CHG,410.7737166666666,0.4918376666666667,411.20678085643635,411.20678085643635
5003008,3.5626,3.7128,3.567,48.9678,0.48936,CHG,29.36204,5003.008,2.670999999999367,1.7433940840000002,0.6698807540819441,2.2692577079249543,0.1886996631410179,0.2029941679036194,CHG,410.7292,0.49176000000000003,411.1622150016003,411.1622150016003
5005679,3.5614599999999994,3.7125,3.5582,48.9763,0.48946,CHG,29.34032,5005.679,2.6710000000002765,1.743192676,0.670243906209722,2.27055105970195,0.1888019599808107,0.203104214002946,CHG,410.6846833333333,0.491683,411.1176576339224,411.1176576339224
5008350,3.563,3.7077,3.5691,48.9538,0.48968,CHG,29.3087,5008.35,2.6710000000002765,1.7447299260000002,0.6706072215652775,2.2718455523137946,0.1889043028004686,0.2032143095652356,CHG,410.6401666666666,0.49161066666666664,411.0731028720661,411.0731028720661
5011021,3.56218,3.7011,3.5679,48.9728,0.4897,CHG,29.32416,5011.021,2.670999999999367,1.74439965,0.670970551759722,2.27313979986584,0.1890066498001142,0.2033244096241581,CHG,410.59565,0.49153566666666665,411.02854684450574,411.02854684450574
5013692,3.56274,3.7212,3.5673,48.9966,0.48984,CHG,29.348040000000005,5013.692,2.6710000000002765,1.745172548,0.6713339858263887,2.2744346209525164,0.189109026059674,0.2034345411595117,CHG,410.5511333333333,0.49146233333333333,410.9839878001153,410.9839878001153
5016363,3.5621,3.7066,3.5608,48.9792,0.48994,CHG,29.35398,5016.363,2.6710000000002765,1.7452152780000003,0.6716974940874998,2.2757294737294207,0.1892114232191724,0.2035446951780302,CHG,410.5066166666666,0.4913929999999999,410.9394229659184,410.9394229659184
5019034,3.56338,3.7182,3.5615,49.0419,0.48994,CHG,29.34584,5019.034,2.670999999999367,1.745842094,0.6720610023486109,2.277024791796898,0.1893138203786708,0.2036548491965487,CHG,410.4621,0.4913233333333333,410.8948501768242,410.8948501768242
5021705,3.56184,3.7033,3.5568,49.0281,0.48984,CHG,29.34108,5021.705,2.6710000000002765,1.7447318280000002,0.6724244364152776,2.2783192857929144,0.1894161966382306,0.2037649807319023,CHG,410.4175833333333,0.4912543333333333,410.8502696943023,410.8502696943023
5024376,3.56274,3.7226,3.569,48.973,0.48978,CHG,29.31384,5024.376,2.6710000000002765,1.7449586999999998,0.6727878259652776,2.2796139482782816,0.1895185603578271,0.2038750987773568,CHG,410.37306666666666,0.49118666666666666,410.8056807399154,410.8056807399154
5027047,3.56368,3.7048,3.5547,48.949,0.4888999999999999,CHG,29.28228,5027.047,2.670999999999367,1.7422810679999998,0.6731505626041664,2.280906625583557,0.1896207401579633,0.2039850189709595,CHG,410.32855,0.491104,410.7610848871283,410.7610848871283
5029719,3.56462,3.7131,3.5702,48.9467,0.4883,CHG,29.2941,5029.719,2.67200000000048,1.740602788,0.6735129897152776,2.2821985405123657,0.1897228327667794,0.2040948453682659,CHG,410.2840166666666,0.49101100000000003,410.71648455557323,410.71648455557323
5032390,3.5636,3.724,3.5661,48.6069,0.48778,CHG,29.32098,5032.39,2.6710000000002765,1.7382499619999998,0.6738748953763889,2.283488227526301,0.1898247784876026,0.2042045137504209,CHG,410.2395,0.49091799999999997,410.67188331985096,410.67188331985096
5035061,3.56372,3.7146,3.5653,48.7021,0.48716,CHG,29.368920000000003,5035.061,2.670999999999367,1.736102234,0.6742363410319443,2.2847763186379173,0.1899265946288061,0.2043140427369528,CHG,410.19498333333337,0.49081566666666665,410.62728404816784,410.62728404816784
5037732,3.5633600000000003,3.7199,3.5716,48.7192,0.48672,CHG,29.38948,5037.732,2.6710000000002765,1.73435855,0.6745974602319443,2.2860631163504297,0.1900283188102795,0.2044234727975589,CHG,410.15046666666666,0.49071266666666663,410.58269116460986,410.58269116460986
5040403,3.5644,3.7118,3.5552,48.635,0.48678,CHG,29.35362,5040.403,2.6710000000002765,1.735078298,0.6749586239486111,2.2873504483021163,0.1901300555317161,0.2045329163480639,CHG,410.10595,0.49061833333333327,410.5381064868582,410.5381064868582
5043075,3.5663000000000005,3.7184,3.5632,48.728,0.48682,CHG,29.36892,5043.075,2.6719999999995707,1.73614657,0.6753199525708332,2.2886390545675472,0.1902318387056333,0.2046424098699494,CHG,410.0614166666666,0.49052866666666667,410.4935301039576,410.4935301039576
5045746,3.56674,3.7229,3.5751,48.6331,0.4868,CHG,29.35432,5045.746,2.6710000000002765,1.736289568,0.6756811311263887,2.28992728456879,0.1903335796070576,0.2047518579170875,CHG,410.0169,0.49043866666666663,410.44896088728757,410.44896088728757
5048417,3.57032,3.7283,3.5732,48.7295,0.48702,CHG,29.36414,5048.417,2.6710000000002765,1.7388173960000004,0.6760424729097222,2.2912173903646607,0.190435366488347,0.2048613554271885,CHG,409.9723833333333,0.4903523333333333,410.40439763582447,410.40439763582447
5051088,3.57224,3.7154,3.5586,48.7094,0.4870599999999999,CHG,29.36148,5051.088,2.670999999999367,1.7398957039999998,0.6764038443708331,2.2925082959529,0.1905371617296118,0.2049708619305555,CHG,409.92786666666666,0.49026166666666665,410.35983695628516,410.35983695628516
5053759,3.57024,3.7312,3.573,48.7445,0.4873599999999999,CHG,29.39352,5053.759,2.6710000000002765,1.7399916439999998,0.6767654384152776,2.293799273474137,0.1906390196706927,0.2050804358834174,CHG,409.88335,0.4901693333333333,410.3152765919974,410.3152765919974
5056430,3.56744,3.7275,3.5727,48.7419,0.48726,CHG,29.34434,5056.43,2.6710000000002765,1.7382714540000002,0.6771269582652777,2.295088973847821,0.1907408567118348,0.2051899873531144,CHG,409.8388333333333,0.4900756666666667,410.27071645801686,410.27071645801686
5059101,3.56848,3.7173,3.5578,48.781,0.48734,CHG,29.33614,5059.101,2.670999999999367,1.739063654,0.6774885374708332,2.296379262011261,0.1908427104729279,0.2052995568093434,CHG,409.79431666666665,0.489984,410.2261569860345,410.2261569860345
5061772,3.56806,3.7061,3.5566,48.67,0.4871999999999999,CHG,29.28768,5061.772,2.6710000000002765,1.738358502,0.6778500128041666,2.297669027689115,0.1909445349741069,0.2054090947891414,CHG,409.7498,0.4898936666666666,410.1815992176168,410.1815992176168
5064443,3.56806,3.7184,3.5689,48.7431,0.48702,CHG,29.31106,5064.443,2.6710000000002765,1.737715524,0.6782113545875,2.298958316852555,0.1910463218553963,0.2055185922992424,CHG,409.7052833333333,0.489798,410.13704947010456,410.13704947010456
5067115,3.56918,3.7367,3.5727,48.6757,0.48674,CHG,29.28688,5067.115,2.6719999999995707,1.737262988,0.6785726238319444,2.300247751814441,0.1911480883031028,0.2056280678278619,CHG,409.66075,0.489702,410.092511796921,410.092511796921
5069786,3.57072,3.7241,3.5765,48.6517,0.48656,CHG,29.30316,5069.786,2.6710000000002765,1.737370266,0.6789336243208334,2.3015367834801266,0.1912497790446743,0.205737461915404,CHG,409.6162333333333,0.48960033333333336,410.04798838115175,410.04798838115175
5072457,3.5693600000000005,3.715,3.5634,48.6499,0.48636,CHG,29.28626,5072.457,2.6710000000002765,1.735994462,0.6792944764208333,2.302824794531783,0.1913514279863685,0.2058468110366161,CHG,409.57171666666665,0.489498,410.0034805268288,410.0034805268288
5075128,3.5682,3.7215,3.5627,48.5871,0.48642,CHG,29.2804,5075.128,2.670999999999367,1.735644018,0.6796553730374999,2.3041125458393727,0.1914530894680259,0.2059561736477272,CHG,409.5272,0.4893996666666666,409.9589879731456,409.9589879731456
5077799,3.56716,3.7218,3.5681,48.6425,0.48634,CHG,29.25652,5077.799,2.6710000000002765,1.734852706,0.680016210298611,2.305399710083718,0.1915547342297323,0.2060655182723063,CHG,409.4826833333333,0.489305,409.9145106331668,409.9145106331668
5080470,3.5663600000000004,3.7138,3.5676,48.7056,0.48646,CHG,29.24588,5080.47,2.6710000000002765,1.734891194,0.6803771365930554,2.306686903183173,0.1916564040713652,0.2061748898766834,CHG,409.4381666666666,0.489213,409.8700477244734,409.8700477244734
5083141,3.5660800000000004,3.712,3.5681,48.6139,0.48624,CHG,29.27182,5083.141,2.670999999999367,1.733970518,0.6807378996597221,2.307973413139951,0.1917580279331329,0.2062842120180976,CHG,409.39365,0.489129,409.82559637819526,409.82559637819526
5085812,3.56694,3.7139,3.56,48.7095,0.4864199999999999,CHG,29.3085,5085.812,2.6710000000002765,1.7350312419999998,0.6810987962763887,2.309260709717804,0.1918596894147903,0.2063935746292087,CHG,409.34913333333327,0.48904566666666666,409.78115399850685,409.78115399850685
5088483,3.56714,3.7211,3.564,48.4797,0.4861399999999999,CHG,29.3074,5088.483,2.6710000000002765,1.734129098,0.681459485148611,2.310547337421463,0.1919612923766194,0.2065028742874579,CHG,409.3046166666666,0.488955,409.7367187475256,409.7367187475256
5091154,3.56682,3.7213,3.5768,48.7361,0.48624,CHG,29.32026,5091.154,2.6710000000002765,1.7343300760000002,0.6818202482152778,2.311834114342912,0.1920629162383872,0.206612196428872,CHG,409.2601,0.4888673333333333,409.6922874955753,409.6922874955753
5093826,3.56874,3.7232,3.5702,48.5686,0.48628,CHG,29.34892,5093.826,2.6719999999995707,1.7354080360000002,0.6821811760374998,2.313122171899189,0.1921645865103819,0.2067215684962121,CHG,409.2155666666666,0.4887816666666666,409.64785736483515,409.64785736483515
5096497,3.56856,3.7231,3.5698,48.6612,0.48642,CHG,29.36082,5096.497,2.6710000000002765,1.735819988,0.6825420726541666,2.314410053129561,0.1922662479920393,0.2068309311073232,CHG,409.17105,0.488691,409.60342879893324,409.60342879893324
5099168,3.56712,3.733,3.5674,48.7268,0.4862599999999999,CHG,29.34292,5099.168,2.670999999999367,1.734548388,0.682902850559722,2.3156969912120258,0.1923678760337948,0.2069402577453703,CHG,409.12653333333327,0.48860166666666666,409.55900345947254,409.55900345947254
5101839,3.5672400000000004,3.716,3.5716,48.5421,0.48656,CHG,29.33442,5101.839,2.6710000000002765,1.73567778,0.683263851048611,2.31698476659601,0.1924695667753664,0.2070496518329124,CHG,409.0820166666666,0.48852066666666666,409.5145791632372,409.5145791632372
5104510,3.5675600000000003,3.7124,3.5576,48.6598,0.4865199999999999,CHG,29.32586,5104.51,2.6710000000002765,1.735690816,0.6836248218597222,2.318272551622898,0.1925712491569624,0.2071590369271885,CHG,409.0375,0.488441,409.47015704038824,409.47015704038824
5107182,3.56552,3.7244,3.5692,48.7183,0.48632,CHG,29.35152,5107.182,2.6719999999995707,1.7339843680000002,0.6839857793708333,2.3195595528479145,0.1926729277920625,0.2072684179911616,CHG,408.9929666666666,0.4883556666666667,409.42573600084626,409.42573600084626
5109853,3.5666200000000003,3.7191,3.5722,48.6464,0.4865,CHG,29.3477,5109.853,2.6710000000002765,1.735161124,0.6843467353430556,2.320846945637562,0.1927746059936709,0.2073777985888047,CHG,408.94845,0.4882736666666666,409.3813065929758,409.3813065929758
5112524,3.56742,3.7082,3.5619,48.6286,0.4865,CHG,29.3393,5112.524,2.6710000000002765,1.735550324,0.6847076913152779,2.322134627191987,0.1928762841952792,0.2074871791864478,CHG,408.90393333333327,0.488193,409.33686838209985,409.33686838209985
5115195,3.5672400000000004,3.7163,3.5649,48.6362,0.4864,CHG,29.384500000000003,5115.195,2.670999999999367,1.7351056960000002,0.6850685730930555,2.323421979104946,0.1929779414969488,0.2075965373009259,CHG,408.8594166666666,0.4881146666666666,409.29242215312576,409.29242215312576
5117866,3.5678,3.713,3.5652,48.6517,0.48644,CHG,29.3791,5117.866,2.6710000000002765,1.735520868,0.6854294845486111,2.3247096389960777,0.1930796071585939,0.20770590440867,CHG,408.8149,0.4880383333333333,409.2479671226391,409.2479671226391
5120537,3.5715600000000003,3.7181,3.5693,48.6616,0.4863799999999999,CHG,29.32982,5120.537,2.6710000000002765,1.7371340840000002,0.6857903514875001,2.325998496920336,0.1931812602802759,0.2078152580265152,CHG,408.7703833333333,0.48797,409.2035027705204,409.2035027705204
5123208,3.57036,3.7257,3.5674,48.6642,0.4863399999999999,CHG,29.2738,5123.208,2.670999999999367,1.736407916,0.686151188748611,2.327286815843917,0.1932829050419823,0.2079246026510942,CHG,408.72586666666666,0.4879093333333333,409.15902884665775,409.15902884665775
5125879,3.56988,3.7401,3.5865,48.5951,0.48642,CHG,29.30066,5125.879,2.6710000000002765,1.736459468,0.6865120853652777,2.3285751734578226,0.1933845665236397,0.2080339652622053,CHG,408.68135,0.48785066666666665,409.1145434267812,409.1145434267812
5128550,3.57018,3.7237,3.5755,48.6176,0.48654,CHG,29.254520000000003,5128.55,2.6710000000002765,1.737033968,0.6868730710152777,2.32986395720574,0.1934862530852234,0.2081433548531144,CHG,408.6368333333333,0.48779799999999995,409.0700451169373,409.0700451169373
5131221,3.56838,3.7183,3.568,48.6957,0.4864799999999999,CHG,29.263240000000003,5131.221,2.670999999999367,1.735944446,0.6872340121486109,2.331151932327104,0.193587927106844,0.2082527309541245,CHG,408.5923166666666,0.487753,409.025534440232,409.025534440232
5133892,3.56614,3.7217,3.5746,48.7284,0.4865199999999999,CHG,29.284299999999995,5133.892,2.6710000000002765,1.734998846,0.6875949829597221,2.33243920477544,0.19368960948844,0.2083621160484006,CHG,408.5478,0.4877063333333333,408.98101087405695,408.98101087405695
5136563,3.56672,3.7102,3.5578,48.6394,0.48662,CHG,29.28744,5136.563,2.6710000000002765,1.735637594,0.6879560279652778,2.333726951217655,0.1937913127699748,0.2084715236258417,CHG,408.5032833333333,0.48765933333333333,408.9364745028592,408.9364745028592
5139234,3.5682,3.721,3.5661,48.616,0.48662,CHG,29.251420000000003,5139.234,2.6710000000002765,1.7363582059999998,0.6883170729708333,2.3350152320064783,0.1938930160515095,0.2085809312032828,CHG,408.4587666666666,0.48761166666666667,408.89192437034876,408.89192437034876
5141905,3.56768,3.7199,3.5657,48.6665,0.4864599999999999,CHG,29.30528,5141.905,2.670999999999367,1.7355339179999998,0.6886779992652777,2.3363029015286414,0.1939946858931423,0.2086903028076599,CHG,408.41425,0.48755166666666666,408.8473619584099,408.8473619584099
5144577,3.57044,3.7199,3.5756,48.698,0.48644,CHG,29.28692,5144.577,2.67200000000048,1.736804616,0.6890390458430555,2.337591996671802,0.1940963896175586,0.2087997108615319,CHG,408.36971666666665,0.4874833333333333,408.8027853412173,408.8027853412173
5147248,3.57136,3.7213,3.5707,48.6418,0.48656,CHG,29.31146,5147.248,2.670999999999367,1.7376808279999998,0.6894000463319444,2.3388812593778003,0.1941980803591301,0.208909104949074,CHG,408.3252,0.48741599999999996,408.7581952250116,408.7581952250116
5149919,3.5709600000000004,3.724,3.5767,48.6206,0.4865199999999999,CHG,29.32598,5149.919,2.6710000000002765,1.7373435440000002,0.6897610171430555,2.340170271705446,0.1942997627407261,0.2090184900433501,CHG,408.2806833333333,0.4873526666666666,408.7135927498995,408.7135927498995
5152591,3.56952,3.7187,3.5741,48.6751,0.4865,CHG,29.33614,5152.591,2.67200000000048,1.7365711360000002,0.6901221082541668,2.3414591936483795,0.1944014790098004,0.2091279115921717,CHG,408.23615,0.487293,408.66897702423245,408.66897702423245
5155262,3.5713,3.7153,3.5633,48.6475,0.48646,CHG,29.30582,5155.262,2.670999999999367,1.737293836,0.690483034548611,2.3427481697237287,0.1945031488514332,0.2092372831965488,CHG,408.1916333333333,0.48724199999999995,408.62434832365335,408.62434832365335
5157933,3.5702799999999995,3.7174,3.5655,48.6885,0.48642,CHG,29.323500000000003,5157.933,2.6710000000002765,1.736655136,0.6908439311652778,2.3440366716962813,0.1946048103330906,0.2093466458076599,CHG,408.14711666666665,0.48719399999999996,408.5797081270603,408.5797081270603
5160604,3.57044,3.7237,3.5774,48.6209,0.48628,CHG,29.32052,5160.604,2.6710000000002765,1.736232396,0.6912047239097222,2.345324860542756,0.1947064425548339,0.20945597694234,CHG,408.1026,0.48714566666666664,408.53505687261463,408.53505687261463
5163275,3.57074,3.7146,3.5652,48.6051,0.48608,CHG,29.30202,5163.275,2.670999999999367,1.735664796,0.6915653682652776,2.3466126277689123,0.1948080329766998,0.2095652631106901,CHG,408.0580833333333,0.487091,408.490396698598,408.490396698598
5165946,3.5732,3.7263,3.5731,48.6006,0.48602,CHG,29.31966,5165.946,2.6710000000002765,1.73664777,0.6919259681041665,2.34790112311323,0.1949096108586025,0.2096745357891414,CHG,408.0135666666666,0.4870336666666667,408.4457386229771,408.4457386229771
5168617,3.57266,3.7209,3.5685,48.5411,0.48594,CHG,29.34632,5168.617,2.6710000000002765,1.7360992539999998,0.6922865085875,2.349189211676416,0.1950111720205543,0.2097837904810606,CHG,407.9690499999999,0.4869713333333333,408.40108299548444,408.40108299548444
5171288,3.5755600000000003,3.7235,3.5794,48.6572,0.4861399999999999,CHG,29.35948,5171.288,2.670999999999367,1.7382254339999998,0.692647197459722,2.3504788763803783,0.1951127749823834,0.2098930901393097,CHG,407.9245333333333,0.48691199999999996,408.3564285046229,408.3564285046229
5173959,3.57592,3.7255,3.5785,48.588,0.48606,CHG,29.38044,5173.959,2.6710000000002765,1.738114186,0.6930078269763887,2.351768458681617,0.1952143612242615,0.2100023718110269,CHG,407.8800166666667,0.48684900000000003,408.3117756749912,408.3117756749912
5176630,3.57688,3.736,3.5822,48.7019,0.4862,CHG,29.4161,5176.63,2.6710000000002765,1.739080306,0.6933685603652777,2.353058758725666,0.1953159767260539,0.210111684959175,CHG,407.8355,0.48678666666666665,408.2671236322579,408.2671236322579
5179301,3.57696,3.7304,3.5707,48.5692,0.48602,CHG,29.33464,5179.301,2.6710000000002765,1.7384754919999998,0.6937291602041666,2.354348609925378,0.1954175546079566,0.2102209576376262,CHG,407.7909833333333,0.48672133333333334,408.22247298845514,408.22247298845514
5181973,3.57798,3.7163,3.5741,48.6132,0.4860799999999999,CHG,29.29022,5181.973,2.6719999999995707,1.7391857899999998,0.6940899395819443,2.3556394713234794,0.1955191830644245,0.2103302847218013,CHG,407.7464499999999,0.48665866666666663,408.1778230354429,408.1778230354429
5184644,3.57538,3.7189,3.5797,48.5658,0.48578,CHG,29.24418,5184.644,2.6710000000002765,1.73684832,0.6944503613541665,2.356928116119448,0.1956207107864744,0.2104395034406565,CHG,407.7019333333333,0.48659199999999997,408.13317640489055,408.13317640489055
5187315,3.5743399999999994,3.7394,3.5826,48.6133,0.4857599999999999,CHG,29.24836,5187.315,2.670999999999367,1.736271848,0.6948107682874997,2.358216333037538,0.1957222343285365,0.2105487176628787,CHG,407.6574166666667,0.4865396666666666,408.08853292193174,408.08853292193174
5189986,3.5733000000000006,3.7207,3.5691,48.5591,0.48574,CHG,29.2455,5189.986,2.6710000000002765,1.73569496,0.6951711603819442,2.359504122108617,0.195823753690611,0.2106579273884679,CHG,407.6129,0.48649699999999996,408.0438928488658,408.0438928488658
5192657,3.57148,3.7243,3.5734,48.5576,0.4859199999999999,CHG,29.33956,5192.657,2.6710000000002765,1.7354532639999998,0.6955316860263887,2.3607917322372374,0.1959253106725751,0.2107671775837541,CHG,407.5683833333333,0.48646599999999995,407.9992558359604,407.9992558359604
5195328,3.57256,3.7193,3.5694,48.6044,0.48612,CHG,29.35696,5195.328,2.6710000000002765,1.736695272,0.6958923600597221,2.3620802618617627,0.1960269094544165,0.2108764727453703,CHG,407.5238666666666,0.48644866666666664,407.95462100888375,407.95462100888375
5197999,3.57298,3.7139,3.5659,48.6509,0.4864199999999999,CHG,29.38678,5197.999,2.670999999999367,1.737971082,0.6962532566763886,2.36336973825518,0.1961285709360738,0.2109858353564814,CHG,407.47935,0.4864436666666666,407.90998635667347,407.90998635667347
5200670,3.5739400000000003,3.7366,3.5827,48.7146,0.4864,CHG,29.33574,5200.67,2.6710000000002765,1.738365618,0.6966141384541664,2.3646595080760515,0.1962302282377435,0.2110951934709595,CHG,407.4348333333333,0.48643733333333333,407.8653526754917,407.8653526754917
5203342,3.57538,3.7281,3.5709,48.7022,0.48638,CHG,29.39164,5203.342,2.6719999999995707,1.73899397,0.6969751404986109,2.365950227565717,0.1963319194175016,0.2112045880298821,CHG,407.3903,0.48643,407.8207189851443,407.8207189851443
5206013,3.57534,3.7204,3.5749,48.5451,0.48654,CHG,29.38232,5206.013,2.6710000000002765,1.7395452300000005,0.6973361261486108,2.3672408739995885,0.1964336059790854,0.2113139776207911,CHG,407.3457833333333,0.48642566666666665,407.7760852073637,407.7760852073637
