t_ms,v_bat_v,v_bus_v,v_ads_v,vsh_mv,i_a,mode,t_c,time_s,dt_s,p_w,soc_est,v_pred,v_resid,r_used_ohm
15755804,3.49274,3.5033,3.483,50.0446,0.4973199999999999,DISCH,50.27434000000001,15754.79,0.9920000000001892,1.7370079600000008,0.36078224564487466,3.495096783205077,-0.00235678320507704,0.06
15756802,3.49248,3.5066,3.4854,49.5125,0.4979399999999998,DISCH,50.25598,15755.788,0.9979999999995924,1.7390438880000003,0.36066524686510276,3.494902129429531,-0.002422129429530795,0.06
15757798,3.4928,3.5032,3.4804,49.6124,0.4967399999999998,DISCH,50.24024,15756.784,0.9959999999991852,1.7350114240000007,0.3605611077308421,3.494814177216591,-0.00201417721659114,0.06
15758789,3.49312,3.5065,3.485,49.8358,0.4968199999999999,DISCH,50.21956,15757.775,0.9909999999999854,1.7354503120000009,0.3604716745748732,3.4946670581218906,-0.0015470581218908208,0.06
15759788,3.49262,3.5069,3.4827,49.6005,0.4982599999999998,DISCH,50.22464,15758.774,0.9989999999997964,1.7402326820000007,0.3603727853138899,3.4944575746653714,-0.0018375746653713776,0.06
15760795,3.49234,3.5055,3.4825,49.7983,0.4981799999999998,DISCH,50.236,15759.781,1.007000000001426,1.7398147340000008,0.36026895929997815,3.494326516865046,-0.0019865168650459175,0.06
15761794,3.49196,3.5022,3.4803,50.0762,0.4968599999999998,DISCH,50.23398,15760.78,0.9989999999997964,1.7350172540000006,0.36015574219400964,3.494264160740228,-0.0023041607402278785,0.06
15762781,3.49218,3.5058,3.4819,49.5875,0.4962399999999998,DISCH,50.23124,15761.767,0.9869999999991704,1.7329591620000009,0.36005353796133227,3.494147091923339,-0.001967091923339215,0.06
15763772,3.49242,3.5075,3.4801,49.285,0.4981599999999998,DISCH,50.24362,15762.758,0.9909999999999854,1.7397867780000005,0.3599663754342174,3.4938914970359054,-0.0014714970359053225,0.06
15764767,3.49176,3.5056,3.4841,49.0564,0.4986199999999998,DISCH,50.237,15763.753,0.9950000000008004,1.7410605220000008,0.3598631220002484,3.49374426420826,-0.0019842642082599227,0.06
15765777,3.49284,3.5045,3.4828,50.6944,0.4986399999999998,DISCH,50.24528,15764.763,1.0100000000002185,1.7416651400000007,0.35979715446764027,3.4936008163670684,-0.0007608163670682622,0.06
15766787,3.4936,3.5036,3.4842,50.3837,0.4987599999999997,DISCH,50.24918,15765.773,1.0099999999983993,1.7424597320000008,0.3597577483076687,3.493503273998417,9.672600158294742e-05,0.06
15767772,3.4938199999999995,3.5033,3.481,49.746,0.5002799999999998,DISCH,50.25074,15766.758,0.985000000000582,1.7478817160000006,0.3597305387016751,3.493359380313818,0.00046061968618138494,0.06
15768781,3.49352,3.5032,3.4828,49.3957,0.4989999999999998,DISCH,50.24638,15767.767,1.0090000000000146,1.7432591800000008,0.359691946155235,3.4933976875582267,0.00012231244177351996,0.06
15769771,3.4945,3.5069,3.4793,49.8794,0.4982999999999998,DISCH,50.25444,15768.757,0.9899999999997816,1.741307468000001,0.35968486400071636,3.493388015988783,0.0011119840112168156,0.06
15770777,3.4937,3.5032,3.4804,50.2479,0.4980199999999998,DISCH,50.2417,15769.763,1.0060000000012224,1.7399336880000007,0.3596521617991533,3.4933942320193787,0.0003057679806213187,0.06
15771774,3.4933,3.5023,3.4813,50.2201,0.4988199999999998,DISCH,50.2512,15770.76,0.9969999999993888,1.7425296880000007,0.3596102413858544,3.493301878046097,-1.878046096859265e-06,0.06
15772778,3.49264,3.5022,3.4792,49.3461,0.4979399999999998,DISCH,50.25154,15771.764,1.003999999998996,1.7391269040000008,0.35954781456420604,3.4932969764008037,-0.0006569764008035328,0.06
15773787,3.49184,3.5026,3.4788,49.833,0.4966399999999998,DISCH,50.26648,15772.773,1.0090000000000146,1.7341906440000006,0.3594607529616855,3.49328936047055,-0.0014493604705503316,0.06
15774785,3.4919799999999994,3.5049,3.4788,49.5862,0.4971599999999999,DISCH,50.24088,15773.771,0.9980000000014116,1.7360783540000009,0.3593830846873319,3.4931395181164295,-0.0011595181164301138,0.06
15775784,3.4918,3.504,3.4802,49.4814,0.4988999999999999,DISCH,50.26734,15774.77,0.9989999999997964,1.742063114000001,0.3593061901152275,3.492928510404961,-0.0011285104049609807,0.06
15776784,3.49102,3.5009,3.4791,50.5585,0.4982199999999998,DISCH,50.28068,15775.77,1.0,1.739302318000001,0.3592071587196998,3.4928640406403844,-0.00184404064038457,0.06
15777778,3.49032,3.5014,3.4799,50.4221,0.4986999999999998,DISCH,50.27938,15776.764,0.9939999999987776,1.7406310540000007,0.3590917501717063,3.4926999279219935,-0.0023799279219933744,0.06
15778766,3.4909,3.5046,3.4805,49.654,0.5004599999999998,DISCH,50.26672,15777.752,0.9880000000011931,1.7470627800000007,0.35900256308418843,3.4924364451047167,-0.0015364451047168437,0.06
15779751,3.48998,3.5044,3.4807,49.6649,0.4993199999999998,DISCH,50.28894,15778.737,0.9849999999987632,1.742619978000001,0.3588867713336299,3.4923830249748375,-0.0024030249748374644,0.06
15780745,3.49,3.5007,3.4821,50.3647,0.4988999999999998,DISCH,50.27084,15779.731,0.9940000000005966,1.7411639340000007,0.3587754006585059,3.492249203141631,-0.0022492031416305736,0.06
15781743,3.49086,3.5047,3.4809,49.6571,0.5023199999999998,DISCH,50.268460000000005,15780.729,0.9979999999995924,1.7535343260000005,0.35870129075093593,3.491890881456336,-0.001030881456336008,0.06
15782747,3.49108,3.5012,3.4811,50.1068,0.5026999999999998,DISCH,50.26364,15781.733,1.004000000000815,1.7549699360000006,0.35863756507534195,3.491766212462023,-0.0006862124620226062,0.06
15783743,3.49102,3.5018,3.4817,51.1742,0.5018799999999997,DISCH,50.26424,15782.729,0.9959999999991852,1.7520772220000005,0.3585735507593737,3.491728711469107,-0.000708711469107115,0.06
15784740,3.4909800000000004,3.5018,3.4786,49.7679,0.5007399999999997,DISCH,50.27584,15783.726,0.9970000000012078,1.748078132000001,0.3585089459444553,3.491709530736909,-0.0007295307369084014,0.06
15785726,3.4912,3.5016,3.477,50.2368,0.5006799999999998,DISCH,50.27354,15784.712,0.9859999999989668,1.7479787120000008,0.3584542266905095,3.4916253099731307,-0.00042530997313061647,0.06
15786726,3.4900400000000005,3.5015,3.4808,49.4376,0.4976799999999998,DISCH,50.26428,15785.712,1.0,1.7369242760000003,0.35836002777504644,3.49172992154487,-0.001689921544869577,0.06
15787730,3.49014,3.4993,3.4789,50.0751,0.4976799999999998,DISCH,50.27014,15786.716,1.004000000000815,1.7369741460000008,0.35827275676868053,3.49160070686695,-0.001460706866950101,0.06
15788729,3.4897,3.5036,3.4783,49.9643,0.4960199999999998,DISCH,50.2646,15787.715,0.9989999999997964,1.7309629820000003,0.3581728181723125,3.4915812858779374,-0.0018812858779373443,0.06
15789732,3.4896000000000003,3.5019,3.4783,49.8609,0.4971599999999997,DISCH,50.26502,15788.718,1.0030000000006112,1.7348923520000006,0.3580758857207523,3.4913756809120557,-0.0017756809120554884,0.06
15790728,3.48876,3.5029,3.4811,49.3132,0.4983799999999999,DISCH,50.26236,15789.714,0.9959999999991852,1.7387271400000006,0.3579595119467067,3.4911700137554202,-0.0024100137554201595,0.06
15791726,3.49002,3.4997,3.4815,49.7971,0.4976999999999998,DISCH,50.26152,15790.712,0.9979999999995924,1.7369781780000006,0.35788577928912285,3.4910514281441474,-0.0010314281441474726,0.06
15792727,3.48956,3.5018,3.4805,50.4993,0.4970799999999998,DISCH,50.26838,15791.713,1.0010000000002035,1.7345859060000006,0.35779971328825977,3.4909875665085575,-0.0014275665085574651,0.06
15793732,3.48966,3.5012,3.4761,49.561,0.4985799999999998,DISCH,50.29058,15792.718,1.0050000000010186,1.7398687460000009,0.3577228936178147,3.490779314636878,-0.0011193146368779772,0.06
15794730,3.48994,3.5007,3.4782,49.5042,0.4977799999999998,DISCH,50.29462,15793.716,0.9979999999995924,1.7372150660000003,0.35765685554248056,3.490722620847315,-0.0007826208473153962,0.06
15795729,3.49084,3.5018,3.4793,49.8279,0.4967199999999998,DISCH,50.30668,15794.715,0.9989999999997964,1.7339690200000006,0.3576195468152823,3.490695860534153,0.0001441394658470152,0.06
15796739,3.49006,3.5033,3.4788,49.3988,0.4981599999999998,DISCH,50.31834,15795.725,1.0100000000002185,1.738608382000001,0.3575618607019373,3.4905575768236954,-0.0004975768236952227,0.06
15797735,3.4906999999999995,3.5007,3.4793,50.1655,0.4982999999999998,DISCH,50.31432,15796.721,0.9959999999991852,1.7394144040000008,0.35752706933881795,3.490470975830775,0.00022902416922443436,0.06
15798735,3.4910399999999995,3.5017,3.4794,49.99,0.4977399999999997,DISCH,50.32492,15797.721,1.0,1.7376293520000008,0.357502839950246,3.4904575924834544,0.000582407516545036,0.06
15799736,3.4910400000000004,3.4993,3.4796,49.6426,0.4985999999999999,DISCH,50.32418,15798.722,1.0010000000002035,1.7406319560000008,0.35748097154765845,3.4903740070703186,0.0006659929296817246,0.06
15800737,3.4900999999999995,3.5005,3.4757,49.7138,0.4991599999999998,DISCH,50.2846,15799.723,1.0010000000002035,1.7421140540000006,0.35743252713912715,3.4903116120341227,-0.0002116120341231209,0.06
15801735,3.49036,3.5002,3.4786,49.6525,0.4980199999999998,DISCH,50.25866,15800.721,0.9979999999995924,1.7382651180000006,0.35739199107162284,3.4903166520526807,4.3347947319194446e-05,0.06
15802736,3.48944,3.5006,3.4765,50.3037,0.4994199999999997,DISCH,50.24643999999999,15801.722,1.0010000000002035,1.742690462000001,0.35732767336995713,3.4901790712119403,-0.0007390712119401677,0.06
15803730,3.4886600000000003,3.5006,3.4779,49.5221,0.4997399999999998,DISCH,50.21436,15802.716,0.9940000000005966,1.7434189220000007,0.35724316590479627,3.4900757152225412,-0.0014157152225409142,0.06
15804725,3.4883,3.5005,3.4794,50.4224,0.5003199999999998,DISCH,50.20232,15803.711,0.9949999999989814,1.745263502000001,0.357152008049827,3.489929761206749,-0.0016297612067486256,0.06
15805723,3.4879799999999994,3.4986,3.4761,49.7799,0.5007199999999998,DISCH,50.24052,15804.709,0.9980000000014116,1.7464966380000009,0.35705526378140606,3.489785778141946,-0.0018057781419464902,0.06
15806722,3.4882599999999995,3.4981,3.4779,50.0984,0.5020199999999998,DISCH,50.25138,15805.708,0.9989999999997964,1.7511747640000006,0.3569729915756764,3.4895804661931034,-0.0013204661931038864,0.06
15807714,3.48864,3.5002,3.4763,50.5449,0.5005199999999999,DISCH,50.24934,15806.7,0.9920000000001892,1.746132518000001,0.35690315365238456,3.489562921423765,-0.000922921423764933,0.06
15808716,3.48872,3.4962,3.4785,50.0925,0.50064,DISCH,50.27306,15807.702,1.0019999999985885,1.7465908500000005,0.35683830487850715,3.4894633940484945,-0.0007433940484946611,0.06
15809721,3.48908,3.4998,3.4789,49.5353,0.5005799999999998,DISCH,50.27744,15808.707,1.0050000000010186,1.7465617980000006,0.35678676570680135,3.489381629373612,-0.0003016293736122222,0.06
15810722,3.48956,3.4963,3.4762,49.7441,0.4996999999999998,DISCH,50.2913,15809.708,1.0010000000002035,1.7437349180000006,0.35675054968211345,3.489367030590654,0.0001929694093458778,0.06
15811728,3.48822,3.4988,3.4801,50.0305,0.5003999999999997,DISCH,50.29068,15810.714,1.0059999999994034,1.7455022800000006,0.3566758809450147,3.489277091902644,-0.001057091902644025,0.06
15812715,3.48778,3.499,3.4751,50.2554,0.5019199999999998,DISCH,50.29962,15811.701,0.9869999999991704,1.7505840640000006,0.35659415660477445,3.4890886697531207,-0.001308669753120828,0.06
15813707,3.48808,3.4977,3.4765,50.4922,0.5018199999999997,DISCH,50.26732,15812.693,0.9920000000001892,1.7503848240000006,0.35652448534692605,3.4889870250142905,-0.0009070250142904079,0.06
15814704,3.4879200000000004,3.4968,3.4747,50.3573,0.5020199999999998,DISCH,50.28234,15813.69,0.9970000000012078,1.7510028000000006,0.3564528394689987,3.4888831839310694,-0.0009631839310690893,0.06
15815698,3.4879800000000003,3.4971,3.4783,49.6999,0.5011799999999998,DISCH,50.2667,15814.684,0.9939999999987776,1.7481025380000006,0.35638453904748646,3.4888397068492556,-0.0008597068492552928,0.06
15816697,3.4881,3.4994,3.4742,50.2988,0.5007399999999999,DISCH,50.25818,15815.683,0.9990000000016152,1.7466294100000006,0.35632167835840095,3.488776137938734,-0.0006761379387336675,0.06
15817702,3.4885600000000005,3.4989,3.4759,49.7039,0.5005999999999998,DISCH,50.27618,15816.688,1.0049999999991996,1.7463725000000008,0.35627497942457376,3.488701628137737,-0.00014162813773666016,0.06
15818709,3.48844,3.4987,3.4771,50.4207,0.5015799999999999,DISCH,50.28836,15817.695,1.006999999999607,1.7497311400000009,0.3562281218696222,3.488581250222849,-0.00014125022284883215,0.06
15819718,3.48758,3.4966,3.4757,50.3263,0.5007199999999998,DISCH,50.26654,15818.704,1.0090000000000146,1.7463012880000008,0.3561551080745818,3.4885712687932657,-0.0009912687932658315,0.06
15820709,3.48722,3.499,3.4763,50.5012,0.5011199999999998,DISCH,50.25932,15819.695,0.9909999999999854,1.7475170120000008,0.3560753857249904,3.488452288459518,-0.0012322884595179495,0.06
15821716,3.48708,3.4964,3.4756,49.6101,0.5007799999999999,DISCH,50.2897,15820.702,1.006999999999607,1.7462616580000003,0.3559933103526079,3.4883670918344705,-0.0012870918344702886,0.06
15822713,3.48618,3.4967,3.4756,50.0533,0.4993999999999998,DISCH,50.2682,15821.699,0.9970000000012078,1.7410004800000007,0.35588478048016864,3.4883427584794005,-0.002162758479400395,0.06
15823716,3.48544,3.4967,3.4775,50.1338,0.4975599999999998,DISCH,50.2561,15822.702,1.0029999999987922,1.7342166320000008,0.3557543166118924,3.4883104330745924,-0.002870433074592338,0.06
15824710,3.48534,3.4989,3.4761,49.5262,0.4983799999999999,DISCH,50.256980000000006,15823.696,0.9940000000005966,1.7370252280000007,0.3556278313557971,3.4880902208491578,-0.0027502208491578806,0.06
15825708,3.4846200000000005,3.4986,3.4748,49.3757,0.4978999999999998,DISCH,50.24624,15824.694,0.9979999999995924,1.7349939880000007,0.3554832244911051,3.487952663533115,-0.003332663533114566,0.06
15826707,3.48512,3.4952,3.4757,50.0904,0.4970999999999998,DISCH,50.2148,15825.693,0.9989999999997964,1.7324545580000006,0.3553584129809845,3.487810696937293,-0.002690696937292625,0.06
15827704,3.4852,3.4953,3.4795,49.6267,0.4983599999999998,DISCH,50.24756,15826.69,0.9970000000012078,1.7368853220000005,0.3552434168980756,3.4875710772870154,-0.002371077287015577,0.06
15828696,3.48606,3.4981,3.4798,49.7066,0.4982599999999998,DISCH,50.2499,15827.682,0.9920000000001892,1.7369612820000009,0.3551596354880891,3.487426269730564,-0.0013662697305636406,0.06
15829696,3.48608,3.4953,3.478,50.0632,0.4974399999999998,DISCH,50.25576,15828.682,1.0,1.7341128780000006,0.3550780845570552,3.4873650386172956,-0.0012850386172957862,0.06
15830706,3.4863,3.4981,3.4775,49.5089,0.4974999999999998,DISCH,50.28036,15829.692,1.0099999999983993,1.7344312040000005,0.35500633254706265,3.4872537314459318,-0.0009537314459318047,0.06
15831707,3.48578,3.4981,3.4761,49.7527,0.4997799999999998,DISCH,50.32482,15830.693,1.0010000000002035,1.7421184080000007,0.3549258256838912,3.4870228987912752,-0.0012428987912751488,0.06
15832700,3.48574,3.498,3.4767,49.8022,0.4988599999999998,DISCH,50.31168,15831.686,0.9930000000003928,1.738892308000001,0.3548460343752245,3.486972863525797,-0.00123286352579699,0.06
15833704,3.48566,3.4931,3.4747,50.9567,0.5005399999999998,DISCH,50.3229,15832.69,1.004000000000815,1.7447133400000006,0.35476953920340415,3.4867664317444764,-0.0011064317444762217,0.06
15834698,3.4858400000000005,3.495,3.4736,49.8231,0.5009399999999998,DISCH,50.31862,15833.684,0.9939999999987776,1.746197628000001,0.3547028224153458,3.4866424338450304,-0.0008024338450298707,0.06
15835703,3.4868,3.4943,3.4785,50.2069,0.5016399999999998,DISCH,50.312740000000005,15834.689,1.0050000000010186,1.749117048000001,0.35466928649069734,3.4865120869749706,0.000287913025029507,0.06
15836705,3.48684,3.496,3.4748,49.7977,0.4983999999999998,DISCH,50.29648,15835.691,1.0020000000004077,1.737845348000001,0.35463272403364204,3.486662949397342,0.00017705060265793549,0.06
15837692,3.4874,3.4982,3.4754,49.9309,0.4974399999999998,DISCH,50.29860000000001,15836.678,0.9869999999991704,1.7347758520000007,0.3546138642018329,3.4866734413685703,0.0007265586314297856,0.06
15838695,3.48636,3.4933,3.4739,49.2549,0.4958399999999998,DISCH,50.28978,15837.681,1.0030000000006112,1.7286807560000006,0.3545601266977189,3.486743958542894,-0.0003839585428941916,0.06
15839696,3.4862200000000003,3.4955,3.4742,49.3011,0.4955999999999997,DISCH,50.27456,15838.682,1.0010000000002035,1.7277741480000006,0.35450389545170297,3.4866878887277997,-0.0004678887277993482,0.06
15840693,3.48502,3.497,3.4745,49.5538,0.4954399999999997,DISCH,50.28368,15839.679,0.9969999999993888,1.7266162680000008,0.3544127027815548,3.486623843013036,-0.001603843013036066,0.06
15841693,3.4852800000000004,3.4977,3.4735,49.7866,0.4987199999999998,DISCH,50.26762,15840.679,1.0,1.7381800380000008,0.3543389595000435,3.486306697212197,-0.0010266972121968365,0.06
15842693,3.4852199999999995,3.4969,3.4737,49.9016,0.4998399999999998,DISCH,50.2443,15841.679,1.0,1.7420562520000007,0.3542683435371664,3.486142481555309,-0.0009224815553094956,0.06
15843701,3.4853,3.4977,3.4758,50.7936,0.5006799999999998,DISCH,50.2495,15842.687,1.0079999999998108,1.7450219880000006,0.3542042398405824,3.485998762876161,-0.0006987628761607745,0.06
15844708,3.48442,3.4966,3.4753,49.6782,0.5010799999999997,DISCH,50.24608,15843.694,1.006999999999607,1.745976076000001,0.3541162596375245,3.4858905474292103,-0.0014705474292102672,0.06
15845709,3.4849400000000004,3.4948,3.4726,49.6087,0.5011999999999998,DISCH,50.2411,15844.695,1.0010000000002035,1.7466541920000007,0.3540484022667764,3.4857680688828436,-0.0008280688828432581,0.06
15846701,3.48436,3.4937,3.4742,49.9382,0.5002399999999998,DISCH,50.244,15845.687,0.9920000000001892,1.7430147740000006,0.3539640104113993,3.4857371148443965,-0.0013771148443963988,0.06
15847695,3.48414,3.4956,3.4726,50.0214,0.4997799999999998,DISCH,50.25512,15846.681,0.9940000000005966,1.7413014960000008,0.3538753405736894,3.4856537717442655,-0.0015137717442654797,0.06
15848697,3.4846600000000003,3.4959,3.4725,50.5073,0.4999799999999997,DISCH,50.2493,15847.683,1.0020000000004077,1.7422577480000008,0.35380640226642884,3.485524803494095,-0.0008648034940947902,0.06
15849692,3.4850000000000003,3.4978,3.4757,49.5485,0.4987199999999998,DISCH,50.27052,15848.678,0.9949999999989814,1.7380388000000009,0.3537488346742349,3.485510350729932,-0.0005103507299315524,0.06
15850684,3.48476,3.4958,3.4718,49.8553,0.4980599999999998,DISCH,50.27092,15849.67,0.9920000000001892,1.735619024000001,0.35368512619532116,3.4854745501720172,-0.0007145501720171588,0.06
15851684,3.48512,3.4962,3.4739,49.2865,0.4958799999999998,DISCH,50.29778,15850.67,1.0,1.7282023280000007,0.3536309578256751,3.485521443606591,-0.0004014436065906679,0.06
